Circ Region,Transaction Date,Patron Zip,Source,Item Age,Checkouts,Checkouts from Holds,Holds Placed,Home Library Code,Home Library Name,Media Type,Original Item Location,Original Item Branch,Original Item Region,Transaction Method,P Type,Branch Blending,Item Type,Circ Branch,Item Code,Item Definition,Central Divisions,PType Age,Checkout Path,Reading Format,Language,Summer Reading Code,Renewals,OD Renewal,Circ,Checkins,Book/Non-Book,PType Code
No Region,7/8/2026,11211,Sierra,Adult,0,0,0,90,,Physical,90abi,Services for Older Adults,No Region,Circ Desk,Books By Mail,,Book,Services for Older Adults,abi,Adult Biography,Branches,Books By Mail,Unknown,,English,TEMPORARILY BLANK,2,,2,0,Book,Books By Mail
No Region,7/8/2026,11211,Sierra,Adult,0,0,0,90,,Physical,90afc,Services for Older Adults,No Region,Circ Desk,Books By Mail,,Book,Services for Older Adults,afc,Adult Fiction,Branches,Books By Mail,Unknown,,English,TEMPORARILY BLANK,2,,2,0,Book,Books By Mail
No Region,7/8/2026,11206,Sierra,Adult,0,0,0,90,,Physical,90alp,Services for Older Adults,No Region,Circ Desk,Books By Mail,,Book,Services for Older Adults,alp,Adult Large Print,Branches,Books By Mail,Unknown,,English,TEMPORARILY BLANK,2,,2,0,Book,Books By Mail
No Region,7/8/2026,11211,Sierra,Adult,0,0,0,90,,Physical,90alp,Services for Older Adults,No Region,Circ Desk,Books By Mail,,Book,Services for Older Adults,alp,Adult Large Print,Branches,Books By Mail,Unknown,,English,TEMPORARILY BLANK,2,,2,0,Book,Books By Mail
No Region,7/8/2026,11211,Sierra,Adult,0,0,0,90,,Physical,90alp,Services for Older Adults,No Region,Circ Desk,Books By Mail,,Book,Services for Older Adults,alp,Adult Large Print,Branches,Books By Mail,Unknown,,English,TEMPORARILY BLANK,2,,2,0,Book,Books By Mail
No Region,7/8/2026,11211,Sierra,Adult,0,0,0,90,,Physical,90alp,Services for Older Adults,No Region,Circ Desk,Books By Mail,,Book,Services for Older Adults,alp,Adult Large Print,Branches,Books By Mail,Unknown,,English,TEMPORARILY BLANK,2,,2,0,Book,Books By Mail
No Region,7/8/2026,11211,Sierra,Adult,0,0,0,90,,Physical,90alp,Services for Older Adults,No Region,Circ Desk,Books By Mail,,Book,Services for Older Adults,alp,Adult Large Print,Branches,Books By Mail,Unknown,,English,TEMPORARILY BLANK,2,,2,0,Book,Books By Mail
No Region,7/8/2026,11211,Sierra,Adult,0,0,0,90,,Physical,90alp,Services for Older Adults,No Region,Circ Desk,Books By Mail,,Book,Services for Older Adults,alp,Adult Large Print,Branches,Books By Mail,Unknown,,English,TEMPORARILY BLANK,2,,2,0,Book,Books By Mail
No Region,7/8/2026,11211,Sierra,Adult,0,0,0,90,,Physical,90alp,Services for Older Adults,No Region,Circ Desk,Books By Mail,,Book,Services for Older Adults,alp,Adult Large Print,Branches,Books By Mail,Unknown,,English,TEMPORARILY BLANK,2,,2,0,Book,Books By Mail
No Region,7/8/2026,11211,Sierra,Adult,0,0,0,90,,Physical,90alp,Services for Older Adults,No Region,Circ Desk,Books By Mail,,Book,Services for Older Adults,alp,Adult Large Print,Branches,Books By Mail,Unknown,,English,TEMPORARILY BLANK,2,,2,0,Book,Books By Mail
No Region,7/8/2026,11211,Sierra,Adult,0,0,0,90,,Physical,90alp,Services for Older Adults,No Region,Circ Desk,Books By Mail,,Book,Services for Older Adults,alp,Adult Large Print,Branches,Books By Mail,Unknown,,English,TEMPORARILY BLANK,2,,2,0,Book,Books By Mail
No Region,7/8/2026,11211,Sierra,Adult,0,0,0,90,,Physical,90alp,Services for Older Adults,No Region,Circ Desk,Books By Mail,,Book,Services for Older Adults,alp,Adult Large Print,Branches,Books By Mail,Unknown,,English,TEMPORARILY BLANK,2,,2,0,Book,Books By Mail
No Region,7/8/2026,11211,Sierra,Adult,0,0,0,90,,Physical,90alp,Services for Older Adults,No Region,Circ Desk,Books By Mail,,Book,Services for Older Adults,alp,Adult Large Print,Branches,Books By Mail,Unknown,,English,TEMPORARILY BLANK,2,,2,0,Book,Books By Mail
No Region,7/8/2026,11211,Sierra,Adult,0,0,0,90,,Physical,90alp,Services for Older Adults,No Region,Circ Desk,Books By Mail,,Book,Services for Older Adults,alp,Adult Large Print,Branches,Books By Mail,Unknown,,English,TEMPORARILY BLANK,2,,2,0,Book,Books By Mail
No Region,7/8/2026,11211,Sierra,Adult,0,0,0,90,,Physical,90alp,Services for Older Adults,No Region,Circ Desk,Books By Mail,,Book,Services for Older Adults,alp,Adult Large Print,Branches,Books By Mail,Unknown,,English,TEMPORARILY BLANK,2,,2,0,Book,Books By Mail
No Region,7/8/2026,11211,Sierra,Adult,0,0,0,90,,Physical,90alp,Services for Older Adults,No Region,Circ Desk,Books By Mail,,Book,Services for Older Adults,alp,Adult Large Print,Branches,Books By Mail,Unknown,,English,TEMPORARILY BLANK,2,,2,0,Book,Books By Mail
No Region,7/8/2026,11211,Sierra,Adult,0,0,0,90,,Physical,90alp,Services for Older Adults,No Region,Circ Desk,Books By Mail,,Book,Services for Older Adults,alp,Adult Large Print,Branches,Books By Mail,Unknown,,English,TEMPORARILY BLANK,2,,2,0,Book,Books By Mail
No Region,7/8/2026,11211,Sierra,Adult,0,0,0,90,,Physical,90alp,Services for Older Adults,No Region,Circ Desk,Books By Mail,,Book,Services for Older Adults,alp,Adult Large Print,Branches,Books By Mail,Unknown,,English,TEMPORARILY BLANK,2,,2,0,Book,Books By Mail
No Region,7/8/2026,11211,Sierra,Adult,0,0,0,90,,Physical,90alp,Services for Older Adults,No Region,Circ Desk,Books By Mail,,Book,Services for Older Adults,alp,Adult Large Print,Branches,Books By Mail,Unknown,,English,TEMPORARILY BLANK,2,,2,0,Book,Books By Mail
No Region,7/8/2026,11211,Sierra,Adult,0,0,0,90,,Physical,90alp,Services for Older Adults,No Region,Circ Desk,Books By Mail,,Book,Services for Older Adults,alp,Adult Large Print,Branches,Books By Mail,Unknown,,English,TEMPORARILY BLANK,2,,2,0,Book,Books By Mail
No Region,7/8/2026,11211,Sierra,Adult,0,0,0,90,,Physical,90alp,Services for Older Adults,No Region,Circ Desk,Books By Mail,,Book,Services for Older Adults,alp,Adult Large Print,Branches,Books By Mail,Unknown,,English,TEMPORARILY BLANK,2,,2,0,Book,Books By Mail
No Region,7/8/2026,11211,Sierra,Adult,0,0,0,90,,Physical,90alp,Services for Older Adults,No Region,Circ Desk,Books By Mail,,Book,Services for Older Adults,alp,Adult Large Print,Branches,Books By Mail,Unknown,,English,TEMPORARILY BLANK,2,,2,0,Book,Books By Mail
No Region,7/8/2026,11211,Sierra,Adult,0,0,0,90,,Physical,90alp,Services for Older Adults,No Region,Circ Desk,Books By Mail,,Book,Services for Older Adults,alp,Adult Large Print,Branches,Books By Mail,Unknown,,English,TEMPORARILY BLANK,2,,2,0,Book,Books By Mail
No Region,7/8/2026,11211,Sierra,Adult,0,0,0,90,,Physical,90alp,Services for Older Adults,No Region,Circ Desk,Books By Mail,,Book,Services for Older Adults,alp,Adult Large Print,Branches,Books By Mail,Unknown,,English,TEMPORARILY BLANK,2,,2,0,Book,Books By Mail
No Region,7/8/2026,11211,Sierra,Adult,0,0,0,90,,Physical,90alp,Services for Older Adults,No Region,Circ Desk,Books By Mail,,Book,Services for Older Adults,alp,Adult Large Print,Branches,Books By Mail,Unknown,,English,TEMPORARILY BLANK,2,,2,0,Book,Books By Mail
No Region,7/8/2026,11211,Sierra,Adult,0,0,0,90,,Physical,90alp,Services for Older Adults,No Region,Circ Desk,Books By Mail,,Book,Services for Older Adults,alp,Adult Large Print,Branches,Books By Mail,Unknown,,English,TEMPORARILY BLANK,2,,2,0,Book,Books By Mail
No Region,7/8/2026,11211,Sierra,Adult,0,0,0,90,,Physical,90alp,Services for Older Adults,No Region,Circ Desk,Books By Mail,,Book,Services for Older Adults,alp,Adult Large Print,Branches,Books By Mail,Unknown,,English,TEMPORARILY BLANK,2,,2,0,Book,Books By Mail
No Region,7/8/2026,11211,Sierra,Adult,0,0,0,90,,Physical,90alp,Services for Older Adults,No Region,Circ Desk,Books By Mail,,Book,Services for Older Adults,alp,Adult Large Print,Branches,Books By Mail,Unknown,,English,TEMPORARILY BLANK,2,,2,0,Book,Books By Mail
No Region,7/8/2026,11211,Sierra,Adult,0,0,0,90,,Physical,90alp,Services for Older Adults,No Region,Circ Desk,Books By Mail,,Book,Services for Older Adults,alp,Adult Large Print,Branches,Books By Mail,Unknown,,English,TEMPORARILY BLANK,2,,2,0,Book,Books By Mail
No Region,7/8/2026,11211,Sierra,Adult,0,0,0,90,,Physical,90alp,Services for Older Adults,No Region,Circ Desk,Books By Mail,,Book,Services for Older Adults,alp,Adult Large Print,Branches,Books By Mail,Unknown,,English,TEMPORARILY BLANK,2,,2,0,Book,Books By Mail
No Region,7/8/2026,11211,Sierra,Adult,0,0,0,90,,Physical,90alp,Services for Older Adults,No Region,Circ Desk,Books By Mail,,Book,Services for Older Adults,alp,Adult Large Print,Branches,Books By Mail,Unknown,,English,TEMPORARILY BLANK,2,,2,0,Book,Books By Mail
No Region,7/8/2026,11211,Sierra,Adult,0,0,0,90,,Physical,90alp,Services for Older Adults,No Region,Circ Desk,Books By Mail,,Book,Services for Older Adults,alp,Adult Large Print,Branches,Books By Mail,Unknown,,English,TEMPORARILY BLANK,2,,2,0,Book,Books By Mail
No Region,7/8/2026,11211,Sierra,Adult,0,0,0,90,,Physical,90alp,Services for Older Adults,No Region,Circ Desk,Books By Mail,,Book,Services for Older Adults,alp,Adult Large Print,Branches,Books By Mail,Unknown,,English,TEMPORARILY BLANK,2,,2,0,Book,Books By Mail
No Region,7/8/2026,11211,Sierra,Adult,0,0,0,90,,Physical,90alp,Services for Older Adults,No Region,Circ Desk,Books By Mail,,Book,Services for Older Adults,alp,Adult Large Print,Branches,Books By Mail,Unknown,,English,TEMPORARILY BLANK,2,,2,0,Book,Books By Mail
No Region,7/8/2026,11211,Sierra,Adult,0,0,0,90,,Physical,90alp,Services for Older Adults,No Region,Circ Desk,Books By Mail,,Book,Services for Older Adults,alp,Adult Large Print,Branches,Books By Mail,Unknown,,English,TEMPORARILY BLANK,2,,2,0,Book,Books By Mail
No Region,7/8/2026,11211,Sierra,Adult,0,0,0,90,,Physical,90alp,Services for Older Adults,No Region,Circ Desk,Books By Mail,,Book,Services for Older Adults,alp,Adult Large Print,Branches,Books By Mail,Unknown,,English,TEMPORARILY BLANK,2,,2,0,Book,Books By Mail
No Region,7/8/2026,11211,Sierra,Adult,0,0,0,90,,Physical,90alp,Services for Older Adults,No Region,Circ Desk,Books By Mail,,Book,Services for Older Adults,alp,Adult Large Print,Branches,Books By Mail,Unknown,,English,TEMPORARILY BLANK,2,,2,0,Book,Books By Mail
No Region,7/8/2026,11211,Sierra,Adult,0,0,0,90,,Physical,90alp,Services for Older Adults,No Region,Circ Desk,Books By Mail,,Book,Services for Older Adults,alp,Adult Large Print,Branches,Books By Mail,Unknown,,English,TEMPORARILY BLANK,2,,2,0,Book,Books By Mail
No Region,7/8/2026,11211,Sierra,Adult,0,0,0,90,,Physical,90alp,Services for Older Adults,No Region,Circ Desk,Books By Mail,,Book,Services for Older Adults,alp,Adult Large Print,Branches,Books By Mail,Unknown,,English,TEMPORARILY BLANK,2,,2,0,Book,Books By Mail
No Region,7/8/2026,11211,Sierra,Adult,0,0,0,90,,Physical,90alp,Services for Older Adults,No Region,Circ Desk,Books By Mail,,Book,Services for Older Adults,alp,Adult Large Print,Branches,Books By Mail,Unknown,,English,TEMPORARILY BLANK,2,,2,0,Book,Books By Mail
No Region,7/8/2026,11211,Sierra,Adult,0,0,0,90,,Physical,90alp,Services for Older Adults,No Region,Circ Desk,Books By Mail,,Book,Services for Older Adults,alp,Adult Large Print,Branches,Books By Mail,Unknown,,English,TEMPORARILY BLANK,2,,2,0,Book,Books By Mail
No Region,7/8/2026,11211,Sierra,Adult,0,0,0,90,,Physical,90alp,Services for Older Adults,No Region,Circ Desk,Books By Mail,,Book,Services for Older Adults,alp,Adult Large Print,Branches,Books By Mail,Unknown,,English,TEMPORARILY BLANK,2,,2,0,Book,Books By Mail
No Region,7/8/2026,11211,Sierra,Adult,0,0,0,90,,Physical,90alp,Services for Older Adults,No Region,Circ Desk,Books By Mail,,Book,Services for Older Adults,alp,Adult Large Print,Branches,Books By Mail,Unknown,,English,TEMPORARILY BLANK,2,,2,0,Book,Books By Mail
No Region,7/8/2026,11211,Sierra,Adult,0,0,0,90,,Physical,90alp,Services for Older Adults,No Region,Circ Desk,Books By Mail,,Book,Services for Older Adults,alp,Adult Large Print,Branches,Books By Mail,Unknown,,English,TEMPORARILY BLANK,2,,2,0,Book,Books By Mail
No Region,7/8/2026,11211,Sierra,Adult,0,0,0,90,,Physical,90anf,Services for Older Adults,No Region,Circ Desk,Books By Mail,,Book,Services for Older Adults,anf,Adult Non-Fiction,Branches,Books By Mail,Unknown,,English,TEMPORARILY BLANK,2,,2,0,Book,Books By Mail
No Region,7/8/2026,11211,Sierra,Adult,0,0,0,90,,Physical,90anf,Services for Older Adults,No Region,Circ Desk,Books By Mail,,Book,Services for Older Adults,anf,Adult Non-Fiction,Branches,Books By Mail,Unknown,,English,TEMPORARILY BLANK,2,,2,0,Book,Books By Mail
No Region,7/8/2026,11211,Sierra,Adult,0,0,0,90,,Physical,90anf,Services for Older Adults,No Region,Circ Desk,Books By Mail,,Book,Services for Older Adults,anf,Adult Non-Fiction,Branches,Books By Mail,Unknown,,English,TEMPORARILY BLANK,2,,2,0,Book,Books By Mail
No Region,7/8/2026,11211,Sierra,Adult,0,0,0,90,,Physical,90anf,Services for Older Adults,No Region,Circ Desk,Books By Mail,,Book,Services for Older Adults,anf,Adult Non-Fiction,Branches,Books By Mail,Unknown,,English,TEMPORARILY BLANK,2,,2,0,Book,Books By Mail
No Region,7/8/2026,11211,Sierra,Adult,0,0,0,90,,Physical,90anf,Services for Older Adults,No Region,Circ Desk,Books By Mail,,Book,Services for Older Adults,anf,Adult Non-Fiction,Branches,Books By Mail,Unknown,,English,TEMPORARILY BLANK,2,,2,0,Book,Books By Mail
No Region,7/8/2026,11211,Sierra,Adult,0,0,0,90,,Physical,90anf,Services for Older Adults,No Region,Circ Desk,Books By Mail,,Book,Services for Older Adults,anf,Adult Non-Fiction,Branches,Books By Mail,Unknown,,English,TEMPORARILY BLANK,2,,2,0,Book,Books By Mail
No Region,7/8/2026,11211,Sierra,Adult,0,0,0,90,,Physical,90anf,Services for Older Adults,No Region,Circ Desk,Books By Mail,,Book,Services for Older Adults,anf,Adult Non-Fiction,Branches,Books By Mail,Unknown,,English,TEMPORARILY BLANK,2,,2,0,Book,Books By Mail
No Region,7/8/2026,11206,Sierra,Adult,0,0,0,90,,Physical,90awl,Services for Older Adults,No Region,Circ Desk,Books By Mail,,Book,Services for Older Adults,awl,Adult World Language,Branches,Books By Mail,Unknown,,Spanish,TEMPORARILY BLANK,2,,2,0,Book,Books By Mail
No Region,7/8/2026,11206,Sierra,Adult,0,0,0,90,,Physical,90awl,Services for Older Adults,No Region,Circ Desk,Books By Mail,,Book,Services for Older Adults,awl,Adult World Language,Branches,Books By Mail,Unknown,,Spanish,TEMPORARILY BLANK,2,,2,0,Book,Books By Mail
No Region,7/8/2026,11206,Sierra,Adult,0,0,0,90,,Physical,90awl,Services for Older Adults,No Region,Circ Desk,Books By Mail,,Book,Services for Older Adults,awl,Adult World Language,Branches,Books By Mail,Unknown,,Spanish,TEMPORARILY BLANK,2,,2,0,Book,Books By Mail
No Region,7/8/2026,11211,Sierra,Adult,0,0,0,90,,Physical,90awl,Services for Older Adults,No Region,Circ Desk,Books By Mail,,Book,Services for Older Adults,awl,Adult World Language,Branches,Books By Mail,Unknown,,Spanish,TEMPORARILY BLANK,2,,2,0,Book,Books By Mail
No Region,7/8/2026,11211,Sierra,Adult,0,0,0,90,,Physical,90awl,Services for Older Adults,No Region,Circ Desk,Books By Mail,,Book,Services for Older Adults,awl,Adult World Language,Branches,Books By Mail,Unknown,,Spanish,TEMPORARILY BLANK,2,,2,0,Book,Books By Mail
No Region,7/8/2026,11211,Sierra,Adult,0,0,0,90,,Physical,90awl,Services for Older Adults,No Region,Circ Desk,Books By Mail,,Book,Services for Older Adults,awl,Adult World Language,Branches,Books By Mail,Unknown,,Spanish,TEMPORARILY BLANK,2,,2,0,Book,Books By Mail
No Region,7/8/2026,11211,Sierra,Adult,0,0,0,90,,Physical,90awl,Services for Older Adults,No Region,Circ Desk,Books By Mail,,Book,Services for Older Adults,awl,Adult World Language,Branches,Books By Mail,Unknown,,Spanish,TEMPORARILY BLANK,2,,2,0,Book,Books By Mail
No Region,7/8/2026,11211,Sierra,Adult,0,0,0,90,,Physical,90awl,Services for Older Adults,No Region,Circ Desk,Books By Mail,,Book,Services for Older Adults,awl,Adult World Language,Branches,Books By Mail,Unknown,,Spanish,TEMPORARILY BLANK,2,,2,0,Book,Books By Mail
No Region,7/8/2026,11211,Sierra,Adult,0,0,0,90,,Physical,90awl,Services for Older Adults,No Region,Circ Desk,Books By Mail,,Book,Services for Older Adults,awl,Adult World Language,Branches,Books By Mail,Unknown,,Spanish,TEMPORARILY BLANK,2,,2,0,Book,Books By Mail
No Region,7/8/2026,11211,Sierra,Adult,0,0,0,90,,Physical,90awl,Services for Older Adults,No Region,Circ Desk,Books By Mail,,Book,Services for Older Adults,awl,Adult World Language,Branches,Books By Mail,Unknown,,Spanish,TEMPORARILY BLANK,2,,2,0,Book,Books By Mail
No Region,7/8/2026,11211,Sierra,Adult,0,0,0,90,,Physical,90awl,Services for Older Adults,No Region,Circ Desk,Books By Mail,,Book,Services for Older Adults,awl,Adult World Language,Branches,Books By Mail,Unknown,,Spanish,TEMPORARILY BLANK,2,,2,0,Book,Books By Mail
No Region,7/8/2026,11211,Sierra,Adult,0,0,0,90,,Physical,90awl,Services for Older Adults,No Region,Circ Desk,Books By Mail,,Book,Services for Older Adults,awl,Adult World Language,Branches,Books By Mail,Unknown,,Spanish,TEMPORARILY BLANK,2,,2,0,Book,Books By Mail
No Region,7/8/2026,11211,Sierra,Adult,0,0,0,90,,Physical,90awl,Services for Older Adults,No Region,Circ Desk,Books By Mail,,Book,Services for Older Adults,awl,Adult World Language,Branches,Books By Mail,Unknown,,Spanish,TEMPORARILY BLANK,2,,2,0,Book,Books By Mail
No Region,7/8/2026,11211,Sierra,Adult,0,0,0,90,,Physical,90awl,Services for Older Adults,No Region,Circ Desk,Books By Mail,,Book,Services for Older Adults,awl,Adult World Language,Branches,Books By Mail,Unknown,,Spanish,TEMPORARILY BLANK,2,,2,0,Book,Books By Mail
No Region,7/8/2026,11211,Sierra,Adult,0,0,0,90,,Physical,90awl,Services for Older Adults,No Region,Circ Desk,Books By Mail,,Book,Services for Older Adults,awl,Adult World Language,Branches,Books By Mail,Unknown,,Spanish,TEMPORARILY BLANK,2,,2,0,Book,Books By Mail
No Region,7/8/2026,11211,Sierra,Adult,0,0,0,90,,Physical,90awl,Services for Older Adults,No Region,Circ Desk,Books By Mail,,Book,Services for Older Adults,awl,Adult World Language,Branches,Books By Mail,Unknown,,Spanish,TEMPORARILY BLANK,2,,2,0,Book,Books By Mail
No Region,7/8/2026,11211,Sierra,Adult,0,0,0,90,,Physical,90awl,Services for Older Adults,No Region,Circ Desk,Books By Mail,,Book,Services for Older Adults,awl,Adult World Language,Branches,Books By Mail,Unknown,,Spanish,TEMPORARILY BLANK,2,,2,0,Book,Books By Mail
Crown Heights,7/8/2026,11206,Sierra,Adult,1,0,0,46,,Physical,01adk,Central,Central,Circ Desk,Adult,,,Leonard,adk,Central Deck Collection,Central Library 1,Adult,Unknown,,English,TEMPORARILY BLANK,0,,1,0,Book,Adult
Crown Heights,7/8/2026,11206,Sierra,Adult,1,0,0,46,,Physical,46amy,Leonard,Crown Heights,Circ Desk,Adult,,Book,Leonard,amy,Adult Mystery,Branches,Adult,Unknown,,English,TEMPORARILY BLANK,0,,1,0,Book,Adult
Park Slope,7/8/2026,11215,Sierra,Adult,1,0,0,53,,Physical,01adk,Central,Central,Circ Desk,Adult,,,Park Slope,adk,Central Deck Collection,Central Library 1,Adult,Unknown,,English,TEMPORARILY BLANK,0,,1,0,Book,Adult
No Region,7/8/2026,11211,Sierra,Adult,1,0,0,46,,Physical,16anf,Central,Central,E-Commerce,Welcome Card: Adult,,Book,Central,anf,Adult Non-Fiction,"Society, Sciences & Technology",Welcome Card: Adult,Unknown,,English,TEMPORARILY BLANK,0,,1,0,Book,Welcome Card: Adult
No Region,7/8/2026,11211,Sierra,Adult,1,0,0,46,,Physical,30anf,Crown Heights,Crown Heights,E-Commerce,Welcome Card: Adult,,Book,Crown Heights,anf,Adult Non-Fiction,Branches,Welcome Card: Adult,Unknown,,English,TEMPORARILY BLANK,0,,1,0,Book,Welcome Card: Adult
No Region,7/8/2026,11211,Sierra,Adult,1,0,0,46,,Physical,36abi,East Flatbush,Flatbush,E-Commerce,Adult,,Book,East Flatbush,abi,Adult Biography,Branches,Adult,Unknown,,English,TEMPORARILY BLANK,0,,1,0,Book,Adult
No Region,7/8/2026,11211,Sierra,Adult,1,0,0,46,,Physical,82asf,Dyker,New Utrecht,E-Commerce,Adult,,Book,Dyker,asf,Adult Science Fiction,Branches,Adult,Unknown,,English,TEMPORARILY BLANK,0,,1,0,Book,Adult
No Region,7/8/2026,11211,Sierra,Adult,1,0,0,46,,Physical,55anf,Sunset Park,New Utrecht,E-Commerce,Welcome Card: Adult,,Book,Sunset Park,anf,Adult Non-Fiction,Branches,Welcome Card: Adult,Unknown,,English,TEMPORARILY BLANK,0,,1,0,Book,Welcome Card: Adult
No Region,7/8/2026,11211,Sierra,Adult,1,0,0,46,,Physical,83afc,Clinton Hill,Park Slope,E-Commerce,Adult,,Book,Clinton Hill,afc,Adult Fiction,Branches,Adult,Unknown,,English,TEMPORARILY BLANK,0,,1,0,Book,Adult
No Region,7/8/2026,11211,Sierra,Adult,1,0,0,46,,Physical,60afc,Williamsburgh,Park Slope,E-Commerce,Adult,,Book,Williamsburgh,afc,Adult Fiction,Branches,Adult,Unknown,,English,TEMPORARILY BLANK,0,,1,0,Book,Adult
No Region,7/8/2026,11211,Sierra,Adult,1,0,0,46,,Physical,50afc,Brooklyn Heights,Park Slope,E-Commerce,Welcome Card: Adult,,Book,Brooklyn Heights,afc,Adult Fiction,Branches,Welcome Card: Adult,Unknown,,English,TEMPORARILY BLANK,0,,1,0,Book,Welcome Card: Adult
Crown Heights,7/8/2026,11206,Sierra,Adult,1,0,0,46,,Physical,14afc,Central,Central,Self-Check,Adult,,Book,Leonard,afc,Adult Fiction,Language & Literature,Adult,Unknown,,English,TEMPORARILY BLANK,0,,1,0,Book,Adult
Crown Heights,7/8/2026,11206,Sierra,Adult,1,0,0,46,,Physical,46abi,Leonard,Crown Heights,Self-Check,Adult,,Book,Leonard,abi,Adult Biography,Branches,Adult,Unknown,,English,TEMPORARILY BLANK,0,,1,0,Book,Adult
Crown Heights,7/8/2026,11206,Sierra,Adult,1,0,0,46,,Physical,61abi,Washington Irving,Crown Heights,Self-Check,Adult,,Book,Leonard,abi,Adult Biography,Branches,Adult,Unknown,,English,TEMPORARILY BLANK,0,,1,0,Book,Adult
Kings Highway,7/8/2026,11229,Sierra,Adult,1,0,0,45,,Physical,01adk,Central,Central,Self-Check,Senior Citizen,,,Kings Highway,adk,Central Deck Collection,Central Library 1,Senior Citizen,Unknown,,English,TEMPORARILY BLANK,0,,1,0,Book,Senior Citizen
Kings Highway,7/8/2026,11229,Sierra,Adult,1,0,0,45,,Physical,01adk,Central,Central,Self-Check,Senior Citizen,,,Kings Highway,adk,Central Deck Collection,Central Library 1,Senior Citizen,Unknown,,English,TEMPORARILY BLANK,0,,1,0,Book,Senior Citizen
Kings Highway,7/8/2026,11229,Sierra,Adult,1,0,0,45,,Physical,01adk,Central,Central,Self-Check,Senior Citizen,,,Kings Highway,adk,Central Deck Collection,Central Library 1,Senior Citizen,Unknown,,English,TEMPORARILY BLANK,0,,1,0,Book,Senior Citizen
